"female" "black" "hispanic" "dadcoll" "momcoll" "ownhome" "urban" "dist" "tuition" "ed" "incomehi" "county" "state"
0 0 0 0 0 1 0 0.1 0.45497 15 1 5 22
0 0 0 0 1 1 0 0.1 0.45497 16 1 5 22
1 0 0 1 1 1 0 0.1 0.45497 17 1 11 22
1 0 1 0 0 1 0 0.1 0.45497 13 0 11 22
1 0 0 0 0 1 0 0.1 0.45497 12 0 11 22
0 0 0 1 1 1 0 0.1 0.45497 12 0 11 22
1 0 0 0 0 1 0 0.1 0.45497 12 1 11 22
1 0 0 1 0 1 0 0.1 0.45497 12 0 11 22
1 0 0 1 0 1 0 0.1 0.45497 12 0 11 22
0 0 0 0 0 1 0 1 1.24827 13 1 45 31
0 0 0 0 0 1 0 1 1.24827 16 1 45 31
1 0 0 0 0 1 0 1 1.24827 15 0 45 31
0 0 0 0 0 0 0 1 1.24827 12 0 45 31
0 0 0 0 0 1 0 1 1.24827 12 0 45 31
0 0 0 0 0 1 0 1 1.24827 12 0 45 31
0 0 0 0 0 1 0 2 1.24827 12 0 53 31
0 0 0 0 0 1 0 2 1.24827 13 0 53 31
1 0 0 1 1 1 0 2 1.24827 17 0 53 31
1 0 0 0 0 0 0 1 1.24827 12 0 45 31
1 1 0 0 0 0 0 1 1.24827 12 0 45 31
1 0 0 0 0 1 0 1 1.24827 12 1 45 31
0 0 0 0 0 1 0 1 1.24827 12 0 45 31
0 0 0 0 0 1 0 0.2 1.24827 14 0 62 31
0 0 0 0 0 1 0 0.2 1.24827 12 0 62 31
1 0 0 1 0 0 0 0.2 1.24827 16 0 62 31
0 0 0 0 0 1 0 0.2 1.24827 12 1 62 31
1 0 0 0 0 1 0 0.2 1.24827 15 0 62 31
1 0 0 0 0 1 0 1.2 1.24827 14 1 51 31
0 0 0 1 1 1 0 1.2 1.24827 14 1 51 31
0 0 1 0 0 1 0 1.2 1.24827 15 1 51 31
1 0 0 0 0 1 0 1.2 1.24827 12 0 51 31
0 0 0 0 0 0 1 2 1.24827 14 0 66 31
1 0 1 1 0 1 1 2 1.24827 15 1 66 31
0 1 0 0 0 0 1 2 1.24827 14 0 66 31
1 0 0 1 0 1 1 2 1.24827 13 0 66 31
1 0 0 0 0 0 1 2 1.24827 15 0 66 31
1 1 0 0 0 1 1 2 1.24827 13 0 66 31
0 0 0 0 0 0 1 2 1.24827 13 0 66 31
0 0 0 0 0 1 1 2 1.24827 12 1 66 31
1 0 0 1 0 1 1 2 1.24827 16 1 66 31
0 0 1 0 0 1 1 0.4 1.24827 12 0 45 31
1 0 0 0 0 1 1 0.4 1.24827 12 0 45 31
1 0 0 0 0 1 0 0.1 1.24827 14 0 45 31
0 0 0 0 0 1 0 0.1 1.24827 15 1 45 31
1 0 0 0 0 1 0 0.1 1.24827 12 1 45 31
0 0 0 1 0 1 0 0.1 1.24827 14 0 45 31
0 0 0 0 0 0 0 0.1 1.24827 14 0 45 31
1 0 0 0 0 1 0 0.1 1.24827 12 1 45 31
0 0 0 1 0 1 0 0.1 1.24827 16 1 45 31
1 0 0 0 0 1 0 1 1.24827 16 0 45 31
0 0 0 1 0 1 0 1 1.24827 16 1 45 31
1 0 0 1 0 1 0 1 1.24827 13 0 45 31
1 0 0 1 1 1 0 1 1.24827 14 1 45 31
1 0 0 0 0 0 0 1 1.24827 16 0 76 31
1 0 1 0 0 0 0 1 1.24827 12 0 76 31
1 0 0 0 0 1 0 1 1.24827 12 1 76 31
0 0 0 0 0 1 0 1 1.24827 12 0 76 31
0 0 0 0 0 1 0 0.5 1.24827 16 0 62 31
1 0 0 0 0 1 0 0.5 1.24827 12 0 62 31
0 0 0 0 0 1 0 0.5 1.24827 13 0 62 31
0 0 0 1 1 1 0 0.5 1.24827 12 0 62 31
1 0 0 0 0 1 0 2 1.24827 12 0 50 31
0 0 0 0 0 1 0 2 1.24827 14 0 50 31
1 0 0 0 0 1 0 2 1.24827 12 1 50 31
0 0 0 0 0 1 0 2 1.24827 16 1 50 31
1 0 0 0 0 0 0 2 1.24827 12 0 50 31
0 0 0 1 1 1 0 0.3 1.24827 12 0 62 31
0 0 0 0 0 1 0 0.3 1.24827 16 0 62 31
1 0 0 0 0 1 0 0.3 1.24827 12 0 62 31
1 0 0 1 0 1 0 0.3 1.24827 14 1 62 31
1 0 0 0 0 1 0 0.3 1.24827 14 1 62 31
0 0 0 0 0 1 0 0.3 1.24827 15 1 62 31
0 0 0 0 0 1 0 0.3 1.24827 12 0 62 31
1 0 0 0 0 1 0 0.3 1.24827 15 0 62 31
1 0 0 0 0 1 0 0.3 1.24827 12 0 62 31
0 0 0 0 0 1 0 0.5 1.24827 12 0 87 31
0 0 1 0 0 1 0 0.5 1.24827 16 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 16 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 14 0 87 31
1 0 0 0 0 1 0 0.5 1.24827 13 0 87 31
1 0 0 0 0 1 0 0.5 1.24827 12 0 87 31
1 0 0 0 0 1 0 0.5 1.24827 12 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 12 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 12 1 87 31
1 0 0 1 0 1 0 1.5 1.24827 17 0 58 31
1 0 0 0 0 1 0 1.5 1.24827 13 0 58 31
0 0 0 0 0 0 0 1.5 1.24827 15 0 58 31
1 0 0 0 0 1 0 1.5 1.24827 12 0 58 31
0 0 0 0 0 1 0 1.5 1.24827 12 0 58 31
1 0 0 0 0 1 0 1 1.24827 13 0 36 31
1 0 1 0 0 1 0 1 1.24827 12 0 36 31
0 0 0 1 1 1 0 1 1.24827 15 0 36 31
0 0 0 0 0 1 0 1 1.24827 12 0 36 31
0 0 0 0 0 1 0 1 1.24827 16 0 36 31
1 0 0 0 0 1 0 1 1.24827 12 1 36 31
0 0 0 0 0 1 0 1 1.24827 12 0 36 31
0 1 0 0 1 1 0 0.5 1.24827 14 0 37 31
0 0 0 0 0 1 0 0.5 1.24827 16 1 37 31
0 0 0 0 0 1 0 1.6 1.24827 15 0 55 31
1 0 0 0 0 1 0 1.6 1.24827 16 1 55 31
1 0 0 0 0 1 0 1.6 1.24827 14 1 55 31
0 0 0 0 0 1 0 1.6 1.24827 15 1 55 31
1 0 0 0 0 1 0 0.3 1.24827 13 1 45 31
0 0 0 1 1 1 0 0.3 1.24827 16 1 45 31
1 0 0 0 0 1 0 0.3 1.24827 13 1 45 31
1 0 0 1 0 1 0 0.3 1.24827 16 1 45 31
0 0 0 0 0 1 0 0.3 1.24827 16 0 45 31
0 0 0 0 0 1 0 2.5 1.24827 12 1 50 31
1 0 0 0 0 1 0 2.5 1.24827 15 0 50 31
0 0 0 0 1 1 0 2.5 1.24827 12 1 50 31
1 0 0 0 0 0 0 2.5 1.24827 12 0 50 31
1 0 0 0 0 1 0 2.5 1.24827 12 1 50 31
1 0 0 0 0 1 0 2.5 1.24827 15 0 50 31
1 0 0 0 0 1 0 4 1.24827 12 0 43 31
1 0 0 0 0 1 0 4 1.24827 12 0 43 31
0 0 0 1 0 1 0 4 1.24827 15 0 43 31
1 0 0 1 1 1 0 4 1.24827 12 0 43 31
1 0 0 0 0 1 0 4 1.24827 12 1 43 31
1 0 0 0 0 1 0 4 1.24827 12 0 43 31
0 0 0 0 0 0 0 0.9 1.24827 14 0 73 31
1 0 0 0 0 1 0 0.9 1.24827 15 0 73 31
0 0 1 0 0 1 0 0.9 1.24827 12 1 73 31
1 0 0 0 0 0 0 0.9 1.24827 12 0 73 31
1 0 0 0 0 0 0 0.9 1.24827 13 0 73 31
0 0 0 0 0 1 0 0.5 1.24827 12 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 13 1 87 31
1 0 1 0 1 1 0 0.5 1.24827 13 1 87 31
1 0 0 0 0 1 0 0.5 1.24827 14 0 87 31
1 0 0 1 0 1 0 0.5 1.24827 12 0 87 31
0 0 0 0 0 0 0 0.5 1.24827 12 0 87 31
0 0 0 0 0 1 0 0.5 1.24827 16 0 40 31
0 0 0 0 0 1 0 0.5 1.24827 12 1 40 31
1 0 0 0 0 0 0 0.5 1.24827 12 0 40 31
0 0 0 1 0 1 0 0.5 1.24827 14 1 40 31
1 1 0 0 0 1 1 0.1 1.24827 16 0 45 31
1 1 0 0 0 0 1 0.1 1.24827 12 1 45 31
1 1 0 0 0 1 1 0.1 1.24827 12 0 45 31
0 1 0 0 0 1 1 0.1 1.24827 13 0 45 31
1 1 0 0 0 1 1 0.2 1.24827 13 0 50 31
1 1 0 0 0 1 1 0.2 1.24827 12 1 50 31
1 1 0 0 0 1 1 0.2 1.24827 16 0 50 31
1 0 0 0 0 1 1 0.2 1.24827 12 1 50 31
1 0 0 0 0 1 1 0.2 1.24827 16 0 50 31
1 1 0 0 0 1 1 0.5 1.24827 14 0 45 31
0 1 0 1 0 0 1 0.5 1.24827 17 0 45 31
1 1 0 0 0 0 1 0.5 1.24827 15 0 45 31
1 0 0 1 1 1 0 2 1.24827 13 1 98 31
1 0 0 0 0 1 0 2 1.24827 16 0 98 31
0 0 0 0 0 1 0 2 1.24827 18 0 98 31
0 0 0 1 0 1 0 2 1.24827 16 0 98 31
1 0 0 0 0 1 0 2 1.24827 14 0 98 31
1 0 0 0 0 1 0 2 1.24827 12 0 98 31
0 1 0 0 0 1 1 0.2 1.24827 15 0 50 31
0 1 0 0 0 1 0 5 1.24827 12 0 99 31
0 0 0 1 0 1 0 5 1.24827 16 0 99 31
1 0 0 1 1 1 0 5 1.24827 12 1 99 31
1 0 0 1 0 1 0 5 1.24827 16 1 99 31
1 0 0 0 0 1 0 6 1.24827 13 0 83 31
1 0 0 0 0 1 0 6 1.24827 12 0 83 31
1 0 0 0 0 0 0 6 1.24827 12 1 83 31
0 0 0 0 0 1 1 2 1.24827 12 1 53 31
0 0 0 1 1 1 1 2 1.24827 16 1 53 31
0 0 0 0 0 0 1 2 1.24827 12 0 53 31
1 0 0 0 0 1 1 2 1.24827 13 1 53 31
0 0 0 1 1 0 1 2 1.24827 15 0 53 31
1 0 0 0 0 0 0 1.5 1.24827 12 0 86 31
0 0 0 0 0 0 0 0.2 1.24827 17 0 45 31
0 0 0 1 1 1 0 0.2 1.24827 15 1 45 31
0 0 0 1 0 1 0 0.2 1.24827 16 1 45 31
1 1 0 0 0 0 0 0.2 1.24827 12 1 45 31
1 1 0 1 1 1 0 0.2 1.24827 14 1 45 31
1 1 0 0 0 0 0 0.3 1.24827 13 0 45 31
1 1 0 0 0 1 0 0.3 1.24827 13 0 45 31
0 1 0 0 0 1 0 0.3 1.24827 14 0 45 31
1 1 0 1 0 1 0 0.3 1.24827 12 0 45 31
1 1 0 0 0 1 0 0.3 1.24827 12 1 45 31
0 1 0 0 0 1 0 0.3 1.24827 13 1 45 31
1 1 0 0 0 1 0 0.3 1.24827 13 0 45 31
0 0 0 1 0 1 0 1.2 1.24827 16 1 57 31
1 0 0 1 0 1 0 1.2 1.24827 13 1 57 31
1 0 0 0 0 1 0 1.2 1.24827 13 0 57 31
1 0 0 0 0 0 0 0.5 1.24827 12 0 39 31
0 0 0 1 0 1 0 0.5 1.24827 17 1 39 31
1 0 0 0 0 1 0 0.5 1.24827 15 1 39 31
0 0 0 1 1 1 0 0.5 1.24827 16 1 39 31
0 0 0 1 0 1 0 4 1.24827 18 0 77 31
0 0 0 0 0 1 0 4 1.24827 12 0 77 31
1 0 0 1 1 0 0 4 1.24827 16 0 77 31
0 0 0 1 0 1 0 4 1.24827 16 1 77 31
1 0 0 1 0 1 0 4 1.24827 15 1 77 31
1 0 0 0 0 1 0 4 1.24827 16 1 77 31
0 0 0 0 0 1 0 4 1.24827 16 0 77 31
1 0 0 0 1 1 0 4 1.24827 15 1 77 31
1 0 0 0 0 1 0 4 1.24827 16 1 77 31
1 0 0 0 0 1 0 1.5 1.24827 16 0 45 31
0 0 0 0 0 1 0 1.5 1.24827 16 0 45 31
1 0 0 0 1 1 0 1.5 1.24827 17 1 45 31
0 0 0 1 0 1 0 1.5 1.24827 13 1 45 31
0 0 0 0 0 1 0 1.5 1.24827 13 0 45 31
0 0 0 1 0 1 0 1.5 1.24827 13 1 45 31
1 0 0 1 1 1 0 1.5 1.24827 16 1 45 31
0 0 0 0 0 1 0 1.5 1.24827 14 0 45 31
1 0 0 1 0 1 0 1.5 1.24827 15 1 45 31
0 0 0 0 0 1 0 1.5 1.24827 15 0 45 31
0 0 0 0 0 1 1 0.5 1.24827 14 1 28 31
0 0 0 0 0 1 1 0.5 1.24827 16 0 28 31
0 0 0 1 0 1 1 0.5 1.24827 13 0 28 31
0 0 0 1 0 1 1 0.5 1.24827 16 1 28 31
0 0 0 1 1 1 1 0.5 1.24827 15 1 28 31
1 0 0 1 1 1 1 0.5 1.24827 16 1 28 31
0 0 0 0 0 1 1 0.5 1.24827 15 0 28 31
0 0 0 1 1 1 1 0.5 1.24827 14 1 28 31
0 0 0 1 1 1 1 0.1 1.01617 16 1 29 26
1 0 0 1 0 1 1 0.1 1.01617 15 1 29 26
1 0 0 1 0 1 1 0.1 1.01617 12 1 29 26
0 0 0 0 0 1 1 0.1 1.01617 17 1 29 26
1 0 0 0 0 1 1 0.1 1.01617 12 0 29 26
0 0 0 0 0 1 1 0.1 1.01617 16 0 29 26
0 0 0 1 0 0 1 0.1 1.12587 12 1 88 29
1 0 0 0 0 1 1 0.1 1.12587 12 0 88 29
1 0 0 0 0 0 1 0.1 1.12587 12 0 88 29
0 0 0 0 0 1 1 0.1 1.12587 12 1 88 29
0 0 0 0 0 1 1 0.1 1.12587 12 0 88 29
1 0 0 0 0 1 0 1.5 1.16628 16 0 101 32
0 0 0 0 0 1 0 1.5 1.16628 14 0 101 32
0 0 1 0 0 1 0 1.5 1.16628 17 0 101 32
0 0 0 0 0 1 0 1.5 1.16628 12 1 101 32
0 0 0 0 0 1 0 1.5 1.16628 14 0 101 32
1 0 0 0 0 1 1 0.1 1.01617 12 0 29 26
1 0 0 0 0 1 1 0.1 1.01617 17 0 29 26
0 0 0 0 0 1 1 0.1 1.01617 16 0 29 26
1 0 0 0 0 1 0 1.5 1.16628 12 1 82 32
1 0 0 1 0 1 0 1.5 1.16628 16 1 82 32
1 0 0 1 1 1 0 1.5 1.16628 16 1 82 32
1 0 0 1 0 1 0 1.5 1.16628 16 1 82 32
0 0 1 0 0 1 0 1.5 1.16628 12 1 82 32
0 0 0 1 1 1 0 1.5 1.16628 16 1 82 32
1 0 0 1 1 0 0 1.5 1.16628 16 0 82 32
1 0 0 0 0 1 0 1.5 1.16628 16 1 82 32
1 0 0 0 0 1 1 0.7 1.01617 12 0 51 26
0 0 0 0 0 1 1 0.7 1.01617 12 0 51 26
1 0 0 1 1 1 1 0.7 1.01617 16 1 51 26
0 0 0 0 0 1 1 0.7 1.01617 12 1 51 26
1 0 0 0 0 1 1 0.7 1.01617 15 1 51 26
0 0 0 0 0 1 1 0.7 1.01617 14 0 51 26
0 0 0 1 0 1 1 0.7 1.01617 12 1 51 26
0 0 0 0 0 0 1 0.7 1.01617 15 0 51 26
1 0 0 0 0 1 1 0.7 1.01617 12 1 51 26
1 0 0 0 0 1 1 0.7 1.01617 14 0 51 26
0 0 0 1 0 1 0 2 1.16628 12 1 100 32
1 0 0 0 0 1 0 2 1.16628 16 1 100 32
1 0 0 0 0 1 0 2 1.16628 15 0 100 32
0 0 0 1 1 1 0 2 1.16628 13 0 100 32
0 0 0 0 1 1 0 2 1.16628 16 1 100 32
0 0 0 0 0 1 0 2 1.16628 13 1 100 32
0 0 0 0 0 1 1 0.7 1.01617 15 1 36 26
0 1 0 0 0 1 1 0.7 1.01617 16 0 36 26
1 0 0 0 0 1 1 0.7 1.01617 18 0 36 26
0 0 0 0 0 1 1 0.7 1.01617 15 0 36 26
1 1 0 0 0 1 1 0.7 1.01617 13 0 36 26
1 0 0 0 0 1 1 0.1 1.12587 17 0 88 29
1 0 0 0 0 0 1 0.1 1.12587 12 0 88 29
0 0 0 0 0 1 1 0.1 1.12587 16 0 88 29
1 0 0 0 0 0 0 1.5 1.16628 13 1 109 32
0 0 0 1 1 1 0 1.5 1.16628 16 1 109 32
0 0 0 0 0 1 0 1.5 1.16628 16 1 109 32
0 0 0 1 0 1 0 1.5 1.16628 12 1 109 32
0 0 0 0 0 1 0 1.5 1.16628 14 0 109 32
0 0 0 0 0 1 0 1.5 1.16628 15 0 109 32
1 0 0 0 0 1 0 1.5 1.16628 13 0 109 32
1 0 0 0 0 0 0 1.5 1.16628 14 1 109 32
0 0 0 0 0 1 0 1.5 1.16628 12 1 109 32
1 0 0 0 0 1 0 2 1.16628 12 0 50 32
0 0 0 0 1 1 0 2 1.16628 12 0 50 32
1 0 0 0 0 1 0 2 1.16628 16 0 50 32
0 0 0 0 0 1 0 2 1.16628 16 1 50 32
0 0 0 0 1 1 0 1.5 1.01617 12 0 46 26
1 0 0 0 0 1 0 1.5 1.01617 12 0 46 26
0 0 0 1 1 1 0 1.5 1.01617 17 1 46 26
1 0 0 0 0 1 0 2.5 1.01617 12 0 26 26
1 0 0 1 1 1 0 2.5 1.01617 16 0 26 26
0 0 0 0 0 1 0 2.5 1.01617 15 1 26 26
0 0 0 1 0 1 0 2.5 1.01617 16 0 26 26
0 0 0 1 0 1 0 2.5 1.01617 15 1 26 26
1 0 0 0 1 1 0 2.5 1.01617 12 0 26 26
0 0 0 0 0 1 0 2.5 1.01617 12 0 26 26
1 0 0 0 0 1 0 2.5 1.01617 16 0 26 26
0 0 0 0 0 1 0 2.5 1.01617 12 1 26 26
0 0 0 0 0 1 0 2.5 1.01617 12 0 26 26
1 0 0 0 0 1 0 2.5 1.01617 17 0 26 26
0 0 0 0 0 1 0 1.5 1.01617 12 0 22 26
0 0 0 0 0 1 0 1.5 1.01617 17 0 22 26
0 0 0 0 0 1 0 1.5 1.01617 17 1 22 26
1 0 0 1 1 1 0 1.5 1.01617 15 1 22 26
1 0 0 1 1 1 0 1.5 1.01617 16 1 22 26
1 0 0 0 0 1 0 1 1.16628 17 1 101 32
0 0 0 1 0 1 0 1 1.16628 15 1 101 32
1 0 0 0 0 1 0 1 1.16628 14 1 101 32
1 0 0 0 0 1 0 1.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 1.5 1.16628 12 0 101 32
1 0 0 0 1 1 0 1.5 1.16628 16 1 101 32
0 0 0 0 0 1 0 1.5 1.16628 12 0 101 32
0 1 0 0 0 1 0 1.5 1.16628 14 0 101 32
1 0 1 0 0 1 0 1.5 1.16628 12 0 100 32
1 0 0 0 0 1 0 1.5 1.16628 16 0 100 32
0 0 0 0 0 1 0 1.5 1.16628 13 1 100 32
0 0 0 0 0 1 0 1.5 1.16628 16 0 100 32
0 0 0 0 0 1 0 1.5 1.16628 15 1 100 32
1 0 0 0 0 1 0 0.5 1.16628 12 0 100 32
1 0 0 0 0 1 0 2.5 1.16628 12 1 82 32
1 0 0 0 0 1 0 2.5 1.16628 13 0 82 32
1 1 0 1 0 1 0 2.5 1.16628 15 1 82 32
1 0 0 0 0 1 0 2 1.16628 15 1 100 32
1 0 0 0 0 1 0 2 1.16628 16 0 100 32
1 0 0 0 0 1 0 3.5 1.16628 14 1 101 32
1 0 0 0 0 1 0 3.5 1.16628 13 1 101 32
0 0 0 0 0 1 0 3.5 1.16628 14 0 101 32
1 0 0 0 0 0 0 3.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 3.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 0.7 1.01617 14 1 49 26
0 0 0 0 0 1 0 0.7 1.01617 15 0 49 26
1 0 0 0 0 1 0 0.7 1.01617 12 0 49 26
1 0 0 0 1 1 0 0.7 1.01617 16 0 49 26
0 0 0 0 0 0 0 0.7 1.01617 14 0 49 26
1 0 0 0 0 1 0 0.7 1.01617 16 0 49 26
1 0 0 0 0 1 0 0.7 1.01617 16 0 49 26
1 0 0 0 0 1 0 0.7 1.01617 15 0 49 26
0 0 0 0 0 1 0 0.7 1.01617 12 0 49 26
0 0 0 0 1 1 0 0.7 1.01617 13 0 49 26
0 0 0 0 0 1 0 0.7 1.01617 12 1 49 26
1 0 0 0 0 1 0 0.7 1.01617 16 0 49 26
1 0 0 0 0 1 0 0.7 1.01617 12 1 49 26
0 0 0 0 0 1 0 1.5 1.01617 12 0 46 26
1 0 0 0 0 1 0 1.5 1.01617 18 0 46 26
0 0 0 1 0 1 0 1.5 1.01617 16 0 46 26
1 0 0 0 0 1 0 1.5 1.01617 16 0 46 26
0 0 0 1 1 1 0 3.5 1.16628 14 1 101 32
1 0 0 0 0 1 0 3.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 3.5 1.16628 12 1 101 32
1 0 0 0 0 1 0 3.5 1.16628 15 0 101 32
1 0 0 0 0 1 0 3.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 3.5 1.16628 14 0 101 32
1 0 0 1 1 1 0 3.5 1.16628 14 0 101 32
1 0 0 0 0 1 0 3.5 1.16628 12 1 101 32
0 0 0 0 0 1 0 3.5 1.16628 12 0 101 32
0 0 0 0 0 1 0 3.5 1.16628 14 0 101 32
1 0 0 0 0 1 0 3.5 1.16628 18 0 101 32
0 0 0 0 0 1 0 1 1.16628 12 0 66 32
0 0 0 0 0 1 0 1 1.16628 12 0 66 32
1 0 0 0 0 1 0 1 1.16628 12 0 66 32
0 0 0 0 0 1 0 1 1.16628 12 0 66 32
0 0 0 0 0 1 0 1 1.16628 14 0 66 32
0 0 0 0 0 1 0 1 1.16628 12 1 66 32
0 0 0 0 0 0 0 2 1.12587 16 1 108 29
1 0 0 0 1 1 0 2 1.12587 15 0 108 29
1 0 0 0 0 1 0 2 1.12587 12 1 108 29
0 0 0 0 0 1 0 2 1.12587 16 0 108 29
1 0 0 0 1 1 0 2 1.12587 12 0 108 29
1 0 0 1 1 1 0 2 1.12587 13 0 108 29
0 0 0 0 0 1 0 2.5 1.12587 12 1 73 29
0 0 1 1 1 1 0 2.5 1.12587 17 0 73 29
0 0 0 0 0 1 0 2.5 1.12587 14 1 73 29
1 0 0 0 0 1 0 2.5 1.12587 12 0 73 29
0 0 0 0 0 0 0 2.5 1.12587 16 0 73 29
1 0 0 0 0 1 0 2.5 1.12587 16 0 92 29
0 0 0 0 0 1 0 2.5 1.12587 16 0 92 29
0 0 0 0 0 1 0 3.5 1.01617 12 0 57 26
1 0 0 0 0 1 0 3.5 1.01617 16 0 57 26
1 0 0 0 0 1 0 3.5 1.01617 13 0 57 26
1 0 0 0 0 1 0 3.5 1.01617 12 0 57 26
0 0 0 0 0 1 0 3.5 1.01617 16 0 57 26
1 0 0 0 0 1 0 3.5 1.01617 12 0 57 26
0 0 0 1 0 1 0 3.5 1.01617 13 0 57 26
0 0 0 0 0 1 0 11 1.16628 16 1 107 32
0 0 0 0 0 1 0 11 1.16628 16 1 107 32
0 0 0 0 0 1 0 11 1.16628 12 1 107 32
1 0 0 0 0 1 0 11 1.16628 13 0 107 32
1 0 0 0 0 1 0 11 1.16628 13 0 107 32
1 0 0 0 0 1 0 11 1.16628 12 0 107 32
1 0 0 0 0 1 0 11 1.16628 12 0 107 32
0 0 0 0 0 1 0 1.5 1.01617 12 0 51 26
1 0 0 0 0 1 0 1.5 1.01617 15 0 51 26
1 0 0 0 0 0 0 1.5 1.01617 16 1 51 26
1 0 0 0 0 0 0 1.5 1.01617 12 0 51 26
0 1 0 0 1 1 0 1.5 1.01617 12 1 51 26
0 0 0 0 0 1 0 2.5 1.12587 15 1 48 29
1 0 0 0 0 1 0 2.5 1.12587 12 0 48 29
1 0 0 0 0 1 0 2.5 1.12587 16 0 48 29
0 0 0 0 1 0 0 4.5 1.12587 12 0 74 29
0 0 0 0 0 1 0 4.5 1.12587 12 0 74 29
1 0 0 0 0 1 0 4.5 1.12587 12 0 74 29
0 0 0 0 0 1 0 4.5 1.12587 16 1 74 29
1 0 0 0 0 0 0 4.5 1.12587 12 0 74 29
1 0 0 0 0 1 0 4.5 1.12587 12 0 74 29
1 0 0 0 0 1 0 12 1.01617 12 0 62 26
0 0 0 0 0 1 0 12 1.01617 16 0 62 26
0 0 0 0 0 0 0 12 1.01617 12 0 62 26
1 0 0 0 0 1 0 12 1.01617 12 0 62 26
0 0 0 0 0 1 0 12 1.01617 14 0 62 26
1 0 0 0 0 1 0 3 1.12587 12 0 104 29
1 0 0 0 0 1 0 3 1.12587 16 1 104 29
1 0 0 0 0 1 0 3 1.12587 12 0 104 29
0 0 0 0 0 1 0 3.5 1.01617 16 0 62 26
0 0 0 0 0 1 0 3.5 1.01617 16 0 62 26
0 0 0 0 0 1 0 3.5 1.01617 12 1 62 26
1 0 0 0 0 1 0 3.5 1.01617 12 0 62 26
0 0 0 0 0 0 0 3.5 1.01617 14 0 62 26
1 0 1 0 0 1 0 3.5 1.01617 12 0 62 26
1 0 0 0 0 1 0 3.5 1.01617 16 0 62 26
1 0 0 0 0 1 0 3.5 1.01617 18 1 62 26
1 0 0 1 0 1 0 3.5 1.01617 12 0 62 26
0 0 0 0 0 1 0 3.5 1.01617 14 0 62 26
0 0 0 0 0 1 0 0.1 1.16628 12 0 89 32
1 0 0 0 0 1 0 0.1 1.16628 12 0 89 32
0 0 0 0 0 1 0 0.1 1.16628 12 1 89 32
1 0 1 0 0 0 0 0.1 1.16628 12 0 89 32
1 0 0 0 1 1 0 0.1 1.16628 12 1 89 32
1 0 0 0 0 1 0 3 1.01617 12 0 40 26
0 0 0 0 0 1 0 3 1.01617 16 0 40 26
0 0 0 0 0 1 0 3 1.01617 12 1 40 26
0 0 0 0 0 1 0 3 1.01617 12 0 40 26
0 0 0 0 0 0 0 3 1.01617 12 0 40 26
0 0 0 0 0 1 0 3 1.01617 12 0 40 26
1 0 0 0 0 1 0 3 1.01617 16 0 40 26
0 0 0 0 0 1 0 3 1.01617 16 0 40 26
1 0 0 1 1 1 0 1.8 1.01617 16 0 51 26
0 0 0 0 0 1 0 1.8 1.01617 12 0 51 26
0 0 0 0 0 1 0 1.8 1.01617 15 0 51 26
0 0 0 0 0 1 0 1.8 1.01617 12 0 51 26
0 0 0 0 0 1 0 1.8 1.01617 17 0 51 26
0 0 1 0 0 1 1 0.3 1.12587 14 0 88 29
1 0 1 0 0 1 1 0.3 1.12587 12 0 88 29
1 0 0 0 0 1 1 0.3 1.12587 16 0 88 29
0 1 0 0 0 1 1 0.3 1.12587 12 1 88 29
0 0 1 0 0 1 1 0.3 1.12587 16 0 88 29
1 1 0 0 0 1 1 0.3 1.12587 16 1 88 29
0 0 0 0 0 1 0 2.3 1.12587 12 0 77 29
0 0 0 0 1 1 0 2.3 1.12587 12 1 77 29
1 0 0 1 0 1 0 2.3 1.12587 16 1 77 29
1 0 0 0 0 1 0 2.3 1.12587 12 0 77 29
1 1 0 0 0 1 1 0.5 1.12587 13 0 88 29
1 0 1 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 1 1 0.5 1.12587 13 0 88 29
0 1 0 0 0 1 1 0.5 1.12587 13 0 88 29
0 1 0 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 0 1 0.5 1.12587 12 1 88 29
1 1 0 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 1 1 0.5 1.12587 14 0 88 29
1 1 0 0 0 1 1 0.5 1.12587 12 0 88 29
1 1 0 0 0 1 1 0.5 1.16628 13 0 100 32
1 1 0 0 0 1 1 0.5 1.16628 16 1 100 32
1 1 0 0 0 1 1 0.5 1.16628 12 0 100 32
1 1 0 0 0 1 1 0.5 1.16628 12 0 100 32
1 0 0 0 0 1 1 0.5 1.16628 12 1 100 32
0 0 0 1 1 1 0 0.2 1.16628 17 0 72 32
